2024-01-21 08:22:25,857: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 08:22:25,857: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:25,858: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:25,859: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 08:22:25,859: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:25,860: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:25,861: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 08:22:25,861: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:25,863: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:25,864: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 08:22:25,864: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:25,865: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:25,867: root: INFO: Current backtesting datetime 2020-02-08 09:29:00-05:00
2024-01-21 08:22:25,869: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 08:22:25,869: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:25,870: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:25,871: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 08:22:25,871: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:25,873: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:25,876: root: INFO: Current backtesting datetime 2020-02-08 09:29:00-05:00
2024-01-21 08:22:25,876: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-01-21 08:22:25,876: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 08:22:25,876: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:25,879: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:25,882: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 08:22:25,883: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:25,885: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:25,887: root: INFO: Current backtesting datetime 2020-02-10 08:30:00-05:00
2024-01-21 08:22:25,888: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:25,889: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:25,890: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-01-21 08:22:25,890: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 08:22:25,891: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:25,895: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:25,896: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 08:22:25,896: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:25,897: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:25,900: root: INFO: Current backtesting datetime 2020-02-10 09:30:00-05:00
2024-01-21 08:22:25,900: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-01-21 08:22:25,919: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 08:22:25[0m
2024-01-21 08:22:25,919: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:25,922: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:29,021: root: INFO: [32mNew market order of | 227.0 SPY sell | at price $264.9840087890625 of class bracket with status unprocessed was submitted.[0m
2024-01-21 08:22:29,029: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 08:22:29[0m
2024-01-21 08:22:29,029: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 08:22:29,029: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
